job_id,iteration,m,total_migration,pop,numClusters,mutation_rate,recombination_rate,pi_loss,fst_loss,ld_loss,ibd_loss,dxy_loss,genrel_loss,fc_loss
20,0,1.4255977148909967e-05,0.28918886899745105,16878.63520214963,1.0,5.8e-07,1.02e-06,0.02105207257498889,0.006387048057665692,0.010276120322609028,0.0005072292141403823,0.0002625443124196433,3.2347630644887285e-05,0.0026466791372222187
20,1,4.343988040854219e-05,0.255693463483645,8385.833231608642,3.0,5.8e-07,1.02e-06,0.02092380181506109,0.005665119888485511,0.009511026377248703,0.0005012914856251342,0.00021269635705621417,2.907303383701882e-05,0.005146941807777777
20,2,5.9359258309035517e-05,0.11946512229055442,13020.626363312253,2.0,5.8e-07,1.02e-06,0.02196393371235587,0.005490481110314278,0.009458418420540791,0.0006701277137766667,0.0003190183293473821,3.0305528398546315e-05,0.004639229313888896
20,3,0.00016848956965463015,0.2506164531661302,18165.898054703328,3.0,5.8e-07,1.02e-06,0.02300535122755126,0.009017874119845136,0.00923011548636401,0.007327911816554449,0.00025917095646641846,4.798625457974066e-05,0.0008795159494444232
20,4,0.0006216274885219119,0.15762665523180927,11770.190563109494,3.0,5.8e-07,1.02e-06,0.029803346064126917,0.024116631061056226,0.005968921464644957,0.01814163320096619,0.00016098156937195384,0.00014654859982461918,0.0034376609300000027
21,0,4.576133001481379e-05,0.12793231050198361,6470.711570752019,2.0,5.8e-07,1.02e-06,0.021122833217502284,0.005990024174342873,0.008009144004079642,0.00062147771359402,0.00025773279541045174,2.605874881371184e-05,0.006407332322222237
21,1,3.141350291724145e-05,0.04605913928213875,16950.54499097471,3.0,5.8e-07,1.02e-06,0.026639256716581766,0.007686960281704851,0.007780007055421846,0.0004925314958174725,0.0003898822133873092,2.73112189878046e-05,0.0042241214700000085
21,2,0.0003866719767744925,0.007921082578737092,22795.839759660324,1.0,5.8e-07,1.02e-06,0.0211204055425461,0.017431086102980844,0.007837383689482016,0.0033410255148198166,0.00014166137728945007,2.719731374863302e-05,0.0021369975644444233
21,3,0.0012978265463347714,0.17654208407347727,7207.490882162346,1.0,5.8e-07,1.02e-06,0.0375861992151289,0.035527386546428306,0.0060935232804042614,0.016599014810138563,0.00018746821476296012,0.0002148621986920711,0.004305462276111116
21,4,6.075581792974104e-05,0.26998948413408325,5940.866071916593,3.0,5.8e-07,1.02e-06,0.021199484406522178,0.005513141331013071,0.008734999837288602,0.0006454274080659829,0.0002639781746923365,2.6398693328817695e-05,0.004976172870555559
22,0,2.6711282838036645e-05,0.18538968843188272,17110.787064183336,3.0,5.8e-07,1.02e-06,0.02238720531949603,0.005791374623049514,0.009195080558447455,0.0004982162408335937,0.00034356095311253277,3.132345228464965e-05,0.0026755240277777786
