ind_a,ind_b,site_a,site_b,within_site,n_hethet,n_opphom,n_het_a,n_het_b,kinship,degree
S378,S454,PloverDaveBrSE-2019,Wysocki563-2019,0,1968054,3387443,7709061,7408884,-0.317955,unrelated
S378,S455,PloverDaveBrSE-2019,Wysocki563-2019,0,1949073,3403773,7709061,7450078,-0.320498,unrelated
S378,S456,PloverDaveBrSE-2019,Wysocki563-2019,0,1904576,3560331,7709061,7202383,-0.349804,unrelated
S378,S458,PloverDaveBrSE-2019,Wysocki570-2019,0,1976667,3500612,7709061,7453203,-0.331386,unrelated
S378,S459,PloverDaveBrSE-2019,Wysocki570-2019,0,2161882,3326281,7709061,7810498,-0.289356,unrelated
S378,S460,PloverDaveBrSE-2019,Wysocki570-2019,0,2012514,3368918,7709061,7316303,-0.314490,unrelated
S378,S461,PloverDaveBrSE-2019,Wysocki570-2019,0,1997927,3400387,7709061,7396301,-0.317956,unrelated
S378,S462,PloverDaveBrSE-2019,Wysocki570-2019,0,2073636,3354116,7709061,7560523,-0.303518,unrelated
S378,S463,PloverDaveBrSE-2019,Wysocki570-2019,0,2031116,3486318,7709061,7366427,-0.327785,unrelated
S378,S464,PloverDaveBrSE-2019,Wysocki570-2019,0,1954746,3565003,7709061,7360662,-0.343421,unrelated
S379,S380,PloverDaveBrSE-2019,PloverDaveBrSE-2019,1,2166519,3539463,7674181,7619782,-0.321199,unrelated
S379,S381,PloverDaveBrSE-2019,PloverDaveBrSE-2019,1,2034365,3585422,7674181,7357228,-0.341716,unrelated
S379,S382,PloverDaveBrSE-2019,PloverDaveBrSE-2019,1,2015645,3473643,7674181,7450016,-0.326076,unrelated
S379,S383,PloverDaveBrSE-2019,PloverDaveBrSE-2019,1,2203987,3294289,7674181,8100805,-0.277946,unrelated
S379,S384,PloverDaveBrSE-2019,PloverDaveBrSE-2019,1,2343946,3195508,7674181,8223535,-0.254569,unrelated
S379,S402,PloverDaveBrSE-2019,Wysocki1129-2019,0,2131377,3541455,7674181,7525165,-0.325773,unrelated
S379,S403,PloverDaveBrSE-2019,Wysocki1129-2019,0,2144439,3539164,7674181,7520277,-0.324716,unrelated
S379,S404,PloverDaveBrSE-2019,Wysocki1129-2019,0,2212237,3264675,7674181,7928168,-0.276696,unrelated
S379,S405,PloverDaveBrSE-2019,Wysocki1129-2019,0,2104177,3435800,7674181,7761893,-0.308849,unrelated
S379,S406,PloverDaveBrSE-2019,Wysocki1129-2019,0,2164045,3287532,7674181,7786192,-0.285311,unrelated
S379,S407,PloverDaveBrSE-2019,Wysocki1129-2019,0,2163093,3284340,7674181,7717071,-0.286240,unrelated
S379,S408,PloverDaveBrSE-2019,Wysocki1129-2019,0,2104705,3428025,7674181,7724063,-0.308564,unrelated
S379,S426,PloverDaveBrSE-2019,Wysocki438-2019,0,2111108,3369753,7674181,7847102,-0.298197,unrelated
S379,S427,PloverDaveBrSE-2019,Wysocki438-2019,0,2060905,3519780,7674181,7598529,-0.325984,unrelated
S379,S428,PloverDaveBrSE-2019,Wysocki438-2019,0,1967308,3687661,7674181,7402753,-0.358695,unrelated
S379,S429,PloverDaveBrSE-2019,Wysocki438-2019,0,2072749,3455768,7674181,7685399,-0.315034,unrelated
S379,S430,PloverDaveBrSE-2019,Wysocki438-2019,0,2051375,3353723,7674181,7738169,-0.302100,unrelated
S379,S431,PloverDaveBrSE-2019,Wysocki438-2019,0,2024379,3470323,7674181,7367342,-0.326846,unrelated
S379,S432,PloverDaveBrSE-2019,Wysocki438-2019,0,1975125,3465643,7674181,7526561,-0.326047,unrelated
S379,S450,PloverDaveBrSE-2019,Wysocki563-2019,0,2076929,3591772,7674181,7734101,-0.331420,unrelated
S379,S451,PloverDaveBrSE-2019,Wysocki563-2019,0,1988597,3640399,7674181,7226898,-0.355156,unrelated
S379,S452,PloverDaveBrSE-2019,Wysocki563-2019,0,2155599,3350287,7674181,7917168,-0.291506,unrelated
S379,S453,PloverDaveBrSE-2019,Wysocki563-2019,0,1952741,3759941,7674181,7210686,-0.374013,unrelated
S379,S454,PloverDaveBrSE-2019,Wysocki563-2019,0,1993343,3462278,7674181,7408884,-0.326937,unrelated
S379,S455,PloverDaveBrSE-2019,Wysocki563-2019,0,2010491,3317480,7674181,7450078,-0.305765,unrelated
S379,S456,PloverDaveBrSE-2019,Wysocki563-2019,0,1994885,3727607,7674181,7202383,-0.367042,unrelated
S379,S458,PloverDaveBrSE-2019,Wysocki570-2019,0,2016283,3346685,7674181,7453203,-0.309180,unrelated
S379,S459,PloverDaveBrSE-2019,Wysocki570-2019,0,2082966,3397454,7674181,7810498,-0.304297,unrelated
S379,S460,PloverDaveBrSE-2019,Wysocki570-2019,0,1950541,3461731,7674181,7316303,-0.331739,unrelated
S379,S461,PloverDaveBrSE-2019,Wysocki570-2019,0,1952641,3545873,7674181,7396301,-0.341005,unrelated
S379,S462,PloverDaveBrSE-2019,Wysocki570-2019,0,2026406,3424683,7674181,7560523,-0.316577,unrelated
S379,S463,PloverDaveBrSE-2019,Wysocki570-2019,0,1945576,3545686,7674181,7366427,-0.342127,unrelated
S379,S464,PloverDaveBrSE-2019,Wysocki570-2019,0,1954822,3695421,7674181,7360662,-0.361561,unrelated
S380,S381,PloverDaveBrSE-2019,PloverDaveBrSE-2019,1,2017625,3649060,7619782,7357228,-0.352573,unrelated
S380,S382,PloverDaveBrSE-2019,PloverDaveBrSE-2019,1,2015865,3458465,7619782,7450016,-0.325224,unrelated
S380,S383,PloverDaveBrSE-2019,PloverDaveBrSE-2019,1,2101954,3446387,7619782,8100805,-0.304748,unrelated
S380,S384,PloverDaveBrSE-2019,PloverDaveBrSE-2019,1,2243653,3311760,7619782,8223535,-0.276449,unrelated
S380,S402,PloverDaveBrSE-2019,Wysocki1129-2019,0,2150763,3495916,7619782,7525165,-0.319649,unrelated
S380,S403,PloverDaveBrSE-2019,Wysocki1129-2019,0,2109024,3513458,7619782,7520277,-0.324826,unrelated
S380,S404,PloverDaveBrSE-2019,Wysocki1129-2019,0,2139750,3324459,7619782,7928168,-0.290017,unrelated
S380,S405,PloverDaveBrSE-2019,Wysocki1129-2019,0,2082523,3393308,7619782,7761893,-0.305824,unrelated
S380,S406,PloverDaveBrSE-2019,Wysocki1129-2019,0,2091587,3382321,7619782,7786192,-0.303327,unrelated
S380,S407,PloverDaveBrSE-2019,Wysocki1129-2019,0,2073269,3421007,7619782,7717071,-0.310934,unrelated
S380,S408,PloverDaveBrSE-2019,Wysocki1129-2019,0,2064273,3474091,7619782,7724063,-0.318298,unrelated
S380,S426,PloverDaveBrSE-2019,Wysocki438-2019,0,2067756,3469659,7619782,7847102,-0.314967,unrelated
S380,S427,PloverDaveBrSE-2019,Wysocki438-2019,0,2014374,3504947,7619782,7598529,-0.328257,unrelated
S380,S428,PloverDaveBrSE-2019,Wysocki438-2019,0,1918874,3804388,7619782,7402753,-0.378758,unrelated
S380,S429,PloverDaveBrSE-2019,Wysocki438-2019,0,2059050,3483708,7619782,7685399,-0.320700,unrelated
S380,S430,PloverDaveBrSE-2019,Wysocki438-2019,0,2037396,3458053,7619782,7738169,-0.317667,unrelated
S380,S431,PloverDaveBrSE-2019,Wysocki438-2019,0,2017656,3502847,7619782,7367342,-0.332822,unrelated
S380,S432,PloverDaveBrSE-2019,Wysocki438-2019,0,2045511,3436175,7619782,7526561,-0.318680,unrelated
S380,S450,PloverDaveBrSE-2019,Wysocki563-2019,0,2029592,3655306,7619782,7734101,-0.343953,unrelated
S380,S451,PloverDaveBrSE-2019,Wysocki563-2019,0,1982142,3592429,7619782,7226898,-0.350430,unrelated
S380,S452,PloverDaveBrSE-2019,Wysocki563-2019,0,2085004,3300539,7619782,7917168,-0.290667,unrelated
S380,S453,PloverDaveBrSE-2019,Wysocki563-2019,0,1971621,3711223,7619782,7210686,-0.367542,unrelated
S380,S454,PloverDaveBrSE-2019,Wysocki563-2019,0,1985374,3385473,7619782,7408884,-0.318430,unrelated
S380,S455,PloverDaveBrSE-2019,Wysocki563-2019,0,1965308,3386992,7619782,7450078,-0.319092,unrelated
S380,S456,PloverDaveBrSE-2019,Wysocki563-2019,0,1966034,3685902,7619782,7202383,-0.364709,unrelated
S380,S458,PloverDaveBrSE-2019,Wysocki570-2019,0,1967150,3520775,7619782,7453203,-0.336655,unrelated
S380,S459,PloverDaveBrSE-2019,Wysocki570-2019,0,2042491,3344417,7619782,7810498,-0.301119,unrelated
S380,S460,PloverDaveBrSE-2019,Wysocki570-2019,0,1919541,3487234,7619782,7316303,-0.338437,unrelated
S380,S461,PloverDaveBrSE-2019,Wysocki570-2019,0,1970236,3497509,7619782,7396301,-0.334627,unrelated
S380,S462,PloverDaveBrSE-2019,Wysocki570-2019,0,2046115,3372966,7619782,7560523,-0.309600,unrelated
S380,S463,PloverDaveBrSE-2019,Wysocki570-2019,0,1885373,3590359,7619782,7366427,-0.353348,unrelated
S380,S464,PloverDaveBrSE-2019,Wysocki570-2019,0,1922853,3692574,7619782,7360662,-0.364628,unrelated
S381,S382,PloverDaveBrSE-2019,PloverDaveBrSE-2019,1,1878937,3611238,7357228,7450016,-0.360873,unrelated
S381,S383,PloverDaveBrSE-2019,PloverDaveBrSE-2019,1,2152501,3400102,7357228,8100805,-0.300666,unrelated
S381,S384,PloverDaveBrSE-2019,PloverDaveBrSE-2019,1,2145447,3408361,7357228,8223535,-0.299810,unrelated
S381,S402,PloverDaveBrSE-2019,Wysocki1129-2019,0,1956915,3738630,7357228,7525165,-0.370931,unrelated
S381,S403,PloverDaveBrSE-2019,Wysocki1129-2019,0,2002745,3709754,7357228,7520277,-0.364091,unrelated
S381,S404,PloverDaveBrSE-2019,Wysocki1129-2019,0,2082789,3319990,7357228,7928168,-0.298140,unrelated
S381,S405,PloverDaveBrSE-2019,Wysocki1129-2019,0,1994749,3505843,7357228,7761893,-0.331827,unrelated
S381,S406,PloverDaveBrSE-2019,Wysocki1129-2019,0,2021069,3456281,7357228,7786192,-0.323011,unrelated
S381,S407,PloverDaveBrSE-2019,Wysocki1129-2019,0,1983139,3500875,7357228,7717071,-0.332925,unrelated
S381,S408,PloverDaveBrSE-2019,Wysocki1129-2019,0,2007020,3507697,7357228,7724063,-0.332092,unrelated
S381,S426,PloverDaveBrSE-2019,Wysocki438-2019,0,2123367,3569795,7357228,7847102,-0.329921,unrelated
S381,S427,PloverDaveBrSE-2019,Wysocki438-2019,0,2019540,3587203,7357228,7598529,-0.344674,unrelated
S381,S428,PloverDaveBrSE-2019,Wysocki438-2019,0,1893537,3615232,7357228,7402753,-0.361581,unrelated
S381,S429,PloverDaveBrSE-2019,Wysocki438-2019,0,2050751,3563821,7357228,7685399,-0.337500,unrelated
S381,S430,PloverDaveBrSE-2019,Wysocki438-2019,0,2041040,3490079,7357228,7738169,-0.327194,unrelated
S381,S431,PloverDaveBrSE-2019,Wysocki438-2019,0,1906532,3645802,7357228,7367342,-0.365720,unrelated
S381,S432,PloverDaveBrSE-2019,Wysocki438-2019,0,1899333,3599791,7357228,7526561,-0.356109,unrelated
S381,S450,PloverDaveBrSE-2019,Wysocki563-2019,0,1994934,3531565,7357228,7734101,-0.335835,unrelated
S381,S451,PloverDaveBrSE-2019,Wysocki563-2019,0,1866114,3717061,7357228,7226898,-0.381786,unrelated
S381,S452,PloverDaveBrSE-2019,Wysocki563-2019,0,2111094,3512273,7357228,7917168,-0.321679,unrelated
S381,S453,PloverDaveBrSE-2019,Wysocki563-2019,0,1913254,3702579,7357228,7210686,-0.376986,unrelated
S381,S454,PloverDaveBrSE-2019,Wysocki563-2019,0,1850618,3594351,7357228,7408884,-0.361509,unrelated
S381,S455,PloverDaveBrSE-2019,Wysocki563-2019,0,1857141,3504701,7357228,7450078,-0.347954,unrelated
S381,S456,PloverDaveBrSE-2019,Wysocki563-2019,0,1941218,3713593,7357228,7202383,-0.376794,unrelated
S381,S458,PloverDaveBrSE-2019,Wysocki570-2019,0,1876589,3549204,7357228,7453203,-0.352577,unrelated
S381,S459,PloverDaveBrSE-2019,Wysocki570-2019,0,2044712,3404930,7357228,7810498,-0.314164,unrelated
S381,S460,PloverDaveBrSE-2019,Wysocki570-2019,0,1863226,3581857,7357228,7316303,-0.361228,unrelated
S381,S461,PloverDaveBrSE-2019,Wysocki570-2019,0,1872366,3623633,7357228,7396301,-0.364313,unrelated
S381,S462,PloverDaveBrSE-2019,Wysocki570-2019,0,1933367,3563271,7357228,7560523,-0.348121,unrelated
S381,S463,PloverDaveBrSE-2019,Wysocki570-2019,0,1944848,3640934,7357228,7366427,-0.362479,unrelated
S381,S464,PloverDaveBrSE-2019,Wysocki570-2019,0,1929329,3540349,7357228,7360662,-0.350007,unrelated
S382,S383,PloverDaveBrSE-2019,PloverDaveBrSE-2019,1,2114327,3340557,7450016,8100805,-0.293669,unrelated
S382,S384,PloverDaveBrSE-2019,PloverDaveBrSE-2019,1,2182249,3279000,7450016,8223535,-0.279181,unrelated
S382,S402,PloverDaveBrSE-2019,Wysocki1129-2019,0,2014604,3421300,7450016,7525165,-0.322400,unrelated
S382,S403,PloverDaveBrSE-2019,Wysocki1129-2019,0,2023505,3385417,7450016,7520277,-0.317117,unrelated
S382,S404,PloverDaveBrSE-2019,Wysocki1129-2019,0,2128338,3276818,7450016,7928168,-0.287765,unrelated
S382,S405,PloverDaveBrSE-2019,Wysocki1129-2019,0,2049293,3365270,7450016,7761893,-0.307736,unrelated
S382,S406,PloverDaveBrSE-2019,Wysocki1129-2019,0,2056131,3339196,7450016,7786192,-0.303373,unrelated
S382,S407,PloverDaveBrSE-2019,Wysocki1129-2019,0,2025118,3405713,7450016,7717071,-0.315572,unrelated
S382,S408,PloverDaveBrSE-2019,Wysocki1129-2019,0,2030166,3444058,7450016,7724063,-0.320148,unrelated
S382,S426,PloverDaveBrSE-2019,Wysocki438-2019,0,2048430,3442547,7450016,7847102,-0.316181,unrelated
S382,S427,PloverDaveBrSE-2019,Wysocki438-2019,0,2003795,3425890,7450016,7598529,-0.322156,unrelated
S382,S428,PloverDaveBrSE-2019,Wysocki438-2019,0,1909679,3759256,7450016,7402753,-0.377629,unrelated
S382,S429,PloverDaveBrSE-2019,Wysocki438-2019,0,2022377,3475259,7450016,7685399,-0.325603,unrelated
S382,S430,PloverDaveBrSE-2019,Wysocki438-2019,0,2000329,3384275,7450016,7738169,-0.313943,unrelated
S382,S431,PloverDaveBrSE-2019,Wysocki438-2019,0,1952371,3422195,7450016,7367342,-0.330155,unrelated
S382,S432,PloverDaveBrSE-2019,Wysocki438-2019,0,2039910,3333229,7450016,7526561,-0.308919,unrelated
S382,S450,PloverDaveBrSE-2019,Wysocki563-2019,0,2050689,3640219,7450016,7734101,-0.344422,unrelated
S382,S451,PloverDaveBrSE-2019,Wysocki563-2019,0,1897562,3465585,7450016,7226898,-0.342961,unrelated
S382,S452,PloverDaveBrSE-2019,Wysocki563-2019,0,2074225,3348099,7450016,7917168,-0.300769,unrelated
S382,S453,PloverDaveBrSE-2019,Wysocki563-2019,0,1861542,3692357,7450016,7210686,-0.376733,unrelated
S382,S454,PloverDaveBrSE-2019,Wysocki563-2019,0,1978850,3372007,7450016,7408884,-0.320694,unrelated
S382,S455,PloverDaveBrSE-2019,Wysocki563-2019,0,1972751,3375290,7450016,7450078,-0.320658,unrelated
S382,S456,PloverDaveBrSE-2019,Wysocki563-2019,0,1862713,3604219,7450016,7202383,-0.364836,unrelated
S382,S458,PloverDaveBrSE-2019,Wysocki570-2019,0,1983698,3467581,7450016,7453203,-0.332241,unrelated
S382,S459,PloverDaveBrSE-2019,Wysocki570-2019,0,2010245,3355068,7450016,7810498,-0.307977,unrelated
S382,S460,PloverDaveBrSE-2019,Wysocki570-2019,0,1938712,3397015,7450016,7316303,-0.328810,unrelated
S382,S461,PloverDaveBrSE-2019,Wysocki570-2019,0,1957886,3364963,7450016,7396301,-0.321429,unrelated
S382,S462,PloverDaveBrSE-2019,Wysocki570-2019,0,2008872,3314885,7450016,7560523,-0.307844,unrelated
S382,S463,PloverDaveBrSE-2019,Wysocki570-2019,0,1902509,3498012,7450016,7366427,-0.343774,unrelated
S382,S464,PloverDaveBrSE-2019,Wysocki570-2019,0,1966089,3635631,7450016,7360662,-0.358199,unrelated
S383,S384,PloverDaveBrSE-2019,PloverDaveBrSE-2019,1,2425152,3125745,8100805,8223535,-0.234395,unrelated
S383,S402,PloverDaveBrSE-2019,Wysocki1129-2019,0,2132167,3386654,8100805,7525165,-0.297015,unrelated
S383,S403,PloverDaveBrSE-2019,Wysocki1129-2019,0,2122747,3437263,8100805,7520277,-0.304190,unrelated
S383,S404,PloverDaveBrSE-2019,Wysocki1129-2019,0,2311762,3164857,8100805,7928168,-0.250668,unrelated
S383,S405,PloverDaveBrSE-2019,Wysocki1129-2019,0,2201672,3270989,8100805,7761893,-0.273617,unrelated
S383,S406,PloverDaveBrSE-2019,Wysocki1129-2019,0,2264599,3241359,8100805,7786192,-0.265508,unrelated
S383,S407,PloverDaveBrSE-2019,Wysocki1129-2019,0,2238097,3236561,8100805,7717071,-0.267737,unrelated
S383,S408,PloverDaveBrSE-2019,Wysocki1129-2019,0,2235208,3224741,8100805,7724063,-0.266307,unrelated
S383,S426,PloverDaveBrSE-2019,Wysocki438-2019,0,2306796,3256316,8100805,7847102,-0.263723,unrelated
S383,S427,PloverDaveBrSE-2019,Wysocki438-2019,0,2262084,3308188,8100805,7598529,-0.277355,unrelated
S383,S428,PloverDaveBrSE-2019,Wysocki438-2019,0,2109510,3419349,8100805,7402753,-0.305039,unrelated
S383,S429,PloverDaveBrSE-2019,Wysocki438-2019,0,2236878,3351952,8100805,7685399,-0.282970,unrelated
S383,S430,PloverDaveBrSE-2019,Wysocki438-2019,0,2196911,3319389,8100805,7738169,-0.280439,unrelated
S383,S431,PloverDaveBrSE-2019,Wysocki438-2019,0,2083365,3360559,8100805,7367342,-0.299826,unrelated
S383,S432,PloverDaveBrSE-2019,Wysocki438-2019,0,2143077,3290235,8100805,7526561,-0.283950,unrelated
S383,S450,PloverDaveBrSE-2019,Wysocki563-2019,0,2218859,3359123,8100805,7734101,-0.284144,unrelated
S383,S451,PloverDaveBrSE-2019,Wysocki563-2019,0,2015908,3405344,8100805,7226898,-0.312818,unrelated
S383,S452,PloverDaveBrSE-2019,Wysocki563-2019,0,2328616,3240433,8100805,7917168,-0.259224,unrelated
S383,S453,PloverDaveBrSE-2019,Wysocki563-2019,0,2012763,3461891,8100805,7210686,-0.320741,unrelated
S383,S454,PloverDaveBrSE-2019,Wysocki563-2019,0,2069191,3311735,8100805,7408884,-0.293641,unrelated
S383,S455,PloverDaveBrSE-2019,Wysocki563-2019,0,2131837,3203694,8100805,7450078,-0.274939,unrelated
S383,S456,PloverDaveBrSE-2019,Wysocki563-2019,0,2054925,3421636,8100805,7202383,-0.312899,unrelated
S383,S458,PloverDaveBrSE-2019,Wysocki570-2019,0,2137298,3271519,8100805,7453203,-0.283254,unrelated
S383,S459,PloverDaveBrSE-2019,Wysocki570-2019,0,2268157,3249194,8100805,7810498,-0.265863,unrelated
S383,S460,PloverDaveBrSE-2019,Wysocki570-2019,0,2091736,3321523,8100805,7316303,-0.295212,unrelated
S383,S461,PloverDaveBrSE-2019,Wysocki570-2019,0,2094822,3285827,8100805,7396301,-0.288882,unrelated
S383,S462,PloverDaveBrSE-2019,Wysocki570-2019,0,2142028,3306339,8100805,7560523,-0.285458,unrelated
S383,S463,PloverDaveBrSE-2019,Wysocki570-2019,0,2139146,3365500,8100805,7366427,-0.296876,unrelated
S383,S464,PloverDaveBrSE-2019,Wysocki570-2019,0,2120338,3389199,8100805,7360662,-0.301269,unrelated
S384,S402,PloverDaveBrSE-2019,Wysocki1129-2019,0,2206415,3322197,8223535,7525165,-0.281800,unrelated
S384,S403,PloverDaveBrSE-2019,Wysocki1129-2019,0,2233256,3324063,8223535,7520277,-0.280419,unrelated
S384,S404,PloverDaveBrSE-2019,Wysocki1129-2019,0,2362177,3205900,8223535,7928168,-0.250724,unrelated
S384,S405,PloverDaveBrSE-2019,Wysocki1129-2019,0,2294579,3247052,8223535,7761893,-0.262710,unrelated
S384,S406,PloverDaveBrSE-2019,Wysocki1129-2019,0,2337806,3207680,8223535,7786192,-0.254692,unrelated
S384,S407,PloverDaveBrSE-2019,Wysocki1129-2019,0,2301698,3226581,8223535,7717071,-0.260433,unrelated
S384,S408,PloverDaveBrSE-2019,Wysocki1129-2019,0,2299003,3258531,8223535,7724063,-0.264495,unrelated
S384,S426,PloverDaveBrSE-2019,Wysocki438-2019,0,2242111,3235679,8223535,7847102,-0.263166,unrelated
S384,S427,PloverDaveBrSE-2019,Wysocki438-2019,0,2206318,3310447,8223535,7598529,-0.279014,unrelated
S384,S428,PloverDaveBrSE-2019,Wysocki438-2019,0,2144203,3513222,8223535,7402753,-0.312438,unrelated
S384,S429,PloverDaveBrSE-2019,Wysocki438-2019,0,2279788,3242994,8223535,7685399,-0.264392,unrelated
S384,S430,PloverDaveBrSE-2019,Wysocki438-2019,0,2204415,3229128,8223535,7738169,-0.266503,unrelated
S384,S431,PloverDaveBrSE-2019,Wysocki438-2019,0,2145927,3294583,8223535,7367342,-0.284990,unrelated
S384,S432,PloverDaveBrSE-2019,Wysocki438-2019,0,2172634,3291910,8223535,7526561,-0.280074,unrelated
S384,S450,PloverDaveBrSE-2019,Wysocki563-2019,0,2265075,3455499,8223535,7734101,-0.291141,unrelated
S384,S451,PloverDaveBrSE-2019,Wysocki563-2019,0,2064342,3371942,8223535,7226898,-0.302874,unrelated
S384,S452,PloverDaveBrSE-2019,Wysocki563-2019,0,2314599,3200683,8223535,7917168,-0.253196,unrelated
S384,S453,PloverDaveBrSE-2019,Wysocki563-2019,0,2050347,3582272,8223535,7210686,-0.331354,unrelated
S384,S454,PloverDaveBrSE-2019,Wysocki563-2019,0,2104843,3323746,8223535,7408884,-0.290592,unrelated
S384,S455,PloverDaveBrSE-2019,Wysocki563-2019,0,2184962,3205942,8223535,7450078,-0.269684,unrelated
S384,S456,PloverDaveBrSE-2019,Wysocki563-2019,0,2060888,3561987,8223535,7202383,-0.328219,unrelated
S384,S458,PloverDaveBrSE-2019,Wysocki570-2019,0,2199320,3201941,8223535,7453203,-0.268204,unrelated
S384,S459,PloverDaveBrSE-2019,Wysocki570-2019,0,2224423,3250091,8223535,7810498,-0.266668,unrelated
S384,S460,PloverDaveBrSE-2019,Wysocki570-2019,0,2160364,3257830,8223535,7316303,-0.280266,unrelated
S384,S461,PloverDaveBrSE-2019,Wysocki570-2019,0,2144200,3241033,8223535,7396301,-0.277715,unrelated
S384,S462,PloverDaveBrSE-2019,Wysocki570-2019,0,2215255,3200983,8223535,7560523,-0.265249,unrelated
S384,S463,PloverDaveBrSE-2019,Wysocki570-2019,0,2100844,3350773,8223535,7366427,-0.295107,unrelated
S384,S464,PloverDaveBrSE-2019,Wysocki570-2019,0,2115424,3533930,8223535,7360662,-0.317786,unrelated
S402,S403,Wysocki1129-2019,Wysocki1129-2019,1,2078417,3557320,7525165,7520277,-0.334734,unrelated
S402,S404,Wysocki1129-2019,Wysocki1129-2019,1,2106540,3427135,7525165,7928168,-0.307230,unrelated
S402,S405,Wysocki1129-2019,Wysocki1129-2019,1,2072313,3368748,7525165,7761893,-0.305172,unrelated
S402,S406,Wysocki1129-2019,Wysocki1129-2019,1,2053657,3400347,7525165,7786192,-0.310034,unrelated
S402,S407,Wysocki1129-2019,Wysocki1129-2019,1,2047820,3446508,7525165,7717071,-0.317880,unrelated
S402,S408,Wysocki1129-2019,Wysocki1129-2019,1,2036441,3523180,7525165,7724063,-0.328536,unrelated
S402,S426,Wysocki1129-2019,Wysocki438-2019,0,2038130,3482016,7525165,7847102,-0.320441,unrelated
S402,S427,Wysocki1129-2019,Wysocki438-2019,0,1971150,3551947,7525165,7598529,-0.339384,unrelated
S402,S428,Wysocki1129-2019,Wysocki438-2019,0,1905321,3826110,7525165,7402753,-0.384977,unrelated
S402,S429,Wysocki1129-2019,Wysocki438-2019,0,2018485,3558653,7525165,7685399,-0.335216,unrelated
S402,S430,Wysocki1129-2019,Wysocki438-2019,0,1994741,3450178,7525165,7738169,-0.321399,unrelated
S402,S431,Wysocki1129-2019,Wysocki438-2019,0,2004592,3461340,7525165,7367342,-0.330239,unrelated
S402,S432,Wysocki1129-2019,Wysocki438-2019,0,2007906,3443740,7525165,7526561,-0.324187,unrelated
S402,S450,Wysocki1129-2019,Wysocki563-2019,0,2050011,3641002,7525165,7734101,-0.342873,unrelated
S402,S451,Wysocki1129-2019,Wysocki563-2019,0,2008949,3523063,7525165,7226898,-0.341456,unrelated
S402,S452,Wysocki1129-2019,Wysocki563-2019,0,2071626,3418720,7525165,7917168,-0.308620,unrelated
S402,S453,Wysocki1129-2019,Wysocki563-2019,0,1945244,3742334,7525165,7210686,-0.375915,unrelated
S402,S454,Wysocki1129-2019,Wysocki563-2019,0,1968547,3436146,7525165,7408884,-0.328360,unrelated
S402,S455,Wysocki1129-2019,Wysocki563-2019,0,1939403,3423579,7525165,7450078,-0.327725,unrelated
S402,S456,Wysocki1129-2019,Wysocki563-2019,0,1924941,3776005,7525165,7202383,-0.382078,unrelated
S402,S458,Wysocki1129-2019,Wysocki570-2019,0,1975680,3500970,7525165,7453203,-0.335568,unrelated
S402,S459,Wysocki1129-2019,Wysocki570-2019,0,2043039,3401029,7525165,7810498,-0.310324,unrelated
S402,S460,Wysocki1129-2019,Wysocki570-2019,0,1934832,3451976,7525165,7316303,-0.334813,unrelated
S402,S461,Wysocki1129-2019,Wysocki570-2019,0,1964636,3476495,7525165,7396301,-0.334307,unrelated
S402,S462,Wysocki1129-2019,Wysocki570-2019,0,1974642,3447886,7525165,7560523,-0.326212,unrelated
S402,S463,Wysocki1129-2019,Wysocki570-2019,0,1851371,3647709,7525165,7366427,-0.365579,unrelated
S402,S464,Wysocki1129-2019,Wysocki570-2019,0,1883973,3755191,7525165,7360662,-0.377971,unrelated
S403,S404,Wysocki1129-2019,Wysocki1129-2019,1,2131186,3329359,7520277,7928168,-0.293074,unrelated
S403,S405,Wysocki1129-2019,Wysocki1129-2019,1,2046183,3458544,7520277,7761893,-0.318731,unrelated
S403,S406,Wysocki1129-2019,Wysocki1129-2019,1,2094724,3409443,7520277,7786192,-0.308638,unrelated
S403,S407,Wysocki1129-2019,Wysocki1129-2019,1,2118608,3375761,7520277,7717071,-0.304050,unrelated
S403,S408,Wysocki1129-2019,Wysocki1129-2019,1,2121206,3406984,7520277,7724063,-0.307836,unrelated
S403,S426,Wysocki1129-2019,Wysocki438-2019,0,2045289,3511001,7520277,7847102,-0.323849,unrelated
S403,S427,Wysocki1129-2019,Wysocki438-2019,0,2003612,3518692,7520277,7598529,-0.332948,unrelated
S403,S428,Wysocki1129-2019,Wysocki438-2019,0,1949228,3676802,7520277,7402753,-0.362150,unrelated
S403,S429,Wysocki1129-2019,Wysocki438-2019,0,1991420,3565915,7520277,7685399,-0.338059,unrelated
S403,S430,Wysocki1129-2019,Wysocki438-2019,0,2007454,3498820,7520277,7738169,-0.327044,unrelated
S403,S431,Wysocki1129-2019,Wysocki438-2019,0,2008091,3522776,7520277,7367342,-0.338366,unrelated
S403,S432,Wysocki1129-2019,Wysocki438-2019,0,2021279,3398446,7520277,7526561,-0.317383,unrelated
S403,S450,Wysocki1129-2019,Wysocki563-2019,0,2069006,3595354,7520277,7734101,-0.335753,unrelated
S403,S451,Wysocki1129-2019,Wysocki563-2019,0,2004854,3512337,7520277,7226898,-0.340392,unrelated
S403,S452,Wysocki1129-2019,Wysocki563-2019,0,2103567,3348299,7520277,7917168,-0.297525,unrelated
S403,S453,Wysocki1129-2019,Wysocki563-2019,0,1944405,3744631,7520277,7210686,-0.376408,unrelated
